round_number,name,user_id,time_sec,X,Y,Z,is_alive,last_place_name,round_winner_team_id
3,yxngstxr,76561199137143905,73.0,22.240723,313.6687,0.31875706,True,TopofMid,CT
3,yxngstxr,76561199137143905,74.0,-37.849976,308.74744,1.1200674,True,TopofMid,CT
3,yxngstxr,76561199137143905,75.0,0.6327605,327.80148,-0.52337646,True,TopofMid,CT
3,yxngstxr,76561199137143905,76.0,22.997726,343.3737,-1.0124512,True,TopofMid,CT
3,yxngstxr,76561199137143905,77.0,-69.315674,315.86038,1.1085439,True,TopofMid,CT
3,yxngstxr,76561199137143905,78.0,-120.17212,308.84094,1.7059088,False,TopofMid,CT
3,yxngstxr,76561199137143905,79.0,-120.17212,308.84094,1.7059088,False,TopofMid,CT
3,yxngstxr,76561199137143905,80.0,-120.17212,308.84094,1.7059088,False,TopofMid,CT
3,yxngstxr,76561199137143905,81.0,-120.17212,308.84094,1.7059088,False,TopofMid,CT
3,yxngstxr,76561199137143905,82.0,-120.17212,308.84094,1.7059088,False,TopofMid,CT
3,yxngstxr,76561199137143905,83.0,-120.17212,308.84094,1.7059088,False,TopofMid,CT
3,yxngstxr,76561199137143905,84.0,-120.17212,308.84094,1.7059088,False,TopofMid,CT
3,yxngstxr,76561199137143905,85.0,-120.17212,308.84094,1.7059088,False,TopofMid,CT
3,yxngstxr,76561199137143905,86.0,-120.17212,308.84094,1.7059088,False,TopofMid,CT
3,yxngstxr,76561199137143905,87.0,-120.17212,308.84094,1.7059088,False,TopofMid,CT
3,yxngstxr,76561199137143905,88.0,-120.17212,308.84094,1.7059088,False,TopofMid,CT
3,yxngstxr,76561199137143905,89.0,-120.17212,308.84094,1.7059088,False,TopofMid,CT
3,yxngstxr,76561199137143905,90.0,-120.17212,308.84094,1.7059088,False,TopofMid,CT
3,yxngstxr,76561199137143905,91.0,-120.17212,308.84094,1.7059088,False,TopofMid,CT
3,yxngstxr,76561199137143905,92.0,-120.17212,308.84094,1.7059088,False,TopofMid,CT
3,yxngstxr,76561199137143905,93.0,-120.17212,308.84094,1.7059088,False,TopofMid,CT
3,yxngstxr,76561199137143905,94.0,-120.17212,308.84094,1.7059088,False,TopofMid,CT
3,yxngstxr,76561199137143905,95.0,-120.17212,308.84094,1.7059088,False,TopofMid,CT
3,yxngstxr,76561199137143905,96.0,-120.17212,308.84094,1.7059088,False,TopofMid,CT
3,yxngstxr,76561199137143905,97.0,-120.17212,308.84094,1.7059088,False,TopofMid,CT
3,yxngstxr,76561199137143905,98.0,-120.17212,308.84094,1.7059088,False,TopofMid,CT
3,yxngstxr,76561199137143905,99.0,-120.17212,308.84094,1.7059088,False,TopofMid,CT
3,yxngstxr,76561199137143905,100.0,-120.17212,308.84094,1.7059088,False,TopofMid,CT
3,yxngstxr,76561199137143905,101.0,-120.17212,308.84094,1.7059088,False,TopofMid,CT
3,yxngstxr,76561199137143905,102.0,-120.17212,308.84094,1.7059088,False,TopofMid,CT
3,yxngstxr,76561199137143905,103.0,-120.17212,308.84094,1.7059088,False,TopofMid,CT
3,yxngstxr,76561199137143905,104.0,-120.17212,308.84094,1.7059088,False,TopofMid,CT
3,yxngstxr,76561199137143905,105.0,-120.17212,308.84094,1.7059088,False,TopofMid,CT
3,yxngstxr,76561199137143905,106.0,-120.17212,308.84094,1.7059088,False,TopofMid,CT
3,yxngstxr,76561199137143905,107.0,-120.17212,308.84094,1.7059088,False,TopofMid,CT
3,yxngstxr,76561199137143905,108.0,-120.17212,308.84094,1.7059088,False,TopofMid,CT
3,yxngstxr,76561199137143905,109.0,-120.17212,308.84094,1.7059088,False,TopofMid,CT
3,yxngstxr,76561199137143905,110.0,-120.17212,308.84094,1.7059088,False,TopofMid,CT
3,yxngstxr,76561199137143905,111.0,-120.17212,308.84094,1.7059088,False,TopofMid,CT
3,yxngstxr,76561199137143905,112.0,-120.17212,308.84094,1.7059088,False,TopofMid,CT
3,yxngstxr,76561199137143905,113.0,-120.17212,308.84094,1.7059088,False,TopofMid,CT
3,yxngstxr,76561199137143905,114.0,-120.17212,308.84094,1.7059088,False,TopofMid,CT
3,yxngstxr,76561199137143905,115.0,-120.17212,308.84094,1.7059088,False,TopofMid,CT
3,yxngstxr,76561199137143905,116.0,-120.17212,308.84094,1.7059088,False,TopofMid,CT
3,yxngstxr,76561199137143905,117.0,-120.17212,308.84094,1.7059088,False,TopofMid,CT
3,yxngstxr,76561199137143905,118.0,-120.17212,308.84094,1.7059088,False,TopofMid,CT
3,yxngstxr,76561199137143905,119.0,-120.17212,308.84094,1.7059088,False,TopofMid,CT
3,yxngstxr,76561199137143905,120.0,-120.17212,308.84094,1.7059088,False,TopofMid,CT
3,yxngstxr,76561199137143905,121.0,-120.17212,308.84094,1.7059088,False,TopofMid,CT
3,yxngstxr,76561199137143905,122.0,-120.17212,308.84094,1.7059088,False,TopofMid,CT
3,yxngstxr,76561199137143905,123.0,-120.17212,308.84094,1.7059088,False,TopofMid,CT
3,yxngstxr,76561199137143905,124.0,-120.17212,308.84094,1.7059088,False,TopofMid,CT
3,yxngstxr,76561199137143905,125.0,-120.17212,308.84094,1.7059088,False,TopofMid,CT
3,yxngstxr,76561199137143905,126.0,-120.17212,308.84094,1.7059088,False,TopofMid,CT
4,Alkaren,76561199079856901,0.0,-657.27136,-755.87964,119.98401,True,,T
4,Alkaren,76561199079856901,1.0,-657.27136,-755.87964,119.88402,True,TSpawn,T
4,Alkaren,76561199079856901,2.0,-657.27136,-755.87964,119.88402,True,TSpawn,T
4,Alkaren,76561199079856901,3.0,-657.27136,-755.87964,119.88402,True,TSpawn,T
4,Alkaren,76561199079856901,4.0,-657.27136,-755.87964,119.88402,True,TSpawn,T
4,Alkaren,76561199079856901,5.0,-657.27136,-755.87964,119.88402,True,TSpawn,T
4,Alkaren,76561199079856901,6.0,-657.27136,-755.87964,119.88402,True,TSpawn,T
4,Alkaren,76561199079856901,7.0,-657.27136,-755.87964,119.88402,True,TSpawn,T
4,Alkaren,76561199079856901,8.0,-657.27136,-755.87964,119.88402,True,TSpawn,T
4,Alkaren,76561199079856901,9.0,-657.27136,-755.87964,119.88402,True,TSpawn,T
4,Alkaren,76561199079856901,10.0,-657.27136,-755.87964,119.88402,True,TSpawn,T
4,Alkaren,76561199079856901,11.0,-657.27136,-755.87964,119.88402,True,TSpawn,T
4,Alkaren,76561199079856901,12.0,-657.27136,-755.87964,119.88402,True,TSpawn,T
4,Alkaren,76561199079856901,13.0,-657.27136,-755.87964,119.88402,True,TSpawn,T
4,Alkaren,76561199079856901,14.0,-657.27136,-755.87964,119.88402,True,TSpawn,T
4,Alkaren,76561199079856901,15.0,-657.27136,-755.87964,119.88402,True,TSpawn,T
4,Alkaren,76561199079856901,16.0,-657.27136,-755.87964,119.88402,True,TSpawn,T
4,Alkaren,76561199079856901,17.0,-657.27136,-755.87964,119.88402,True,TSpawn,T
4,Alkaren,76561199079856901,18.0,-657.27136,-755.87964,119.88402,True,TSpawn,T
4,Alkaren,76561199079856901,19.0,-657.27136,-755.87964,119.88402,True,TSpawn,T
4,Alkaren,76561199079856901,20.0,-657.27136,-755.87964,119.88402,True,TSpawn,T
4,Alkaren,76561199079856901,21.0,-486.0205,-654.3601,177.89062,True,TSpawn,T
4,Alkaren,76561199079856901,22.0,-392.78662,-456.67773,3.1797905,True,TopofMid,T
4,Alkaren,76561199079856901,23.0,-381.8734,-441.5719,9.031248,True,TopofMid,T
4,Alkaren,76561199079856901,24.0,-381.3357,-441.55444,9.031248,False,TopofMid,T
4,Alkaren,76561199079856901,25.0,-381.3357,-441.55444,9.031248,False,TopofMid,T
4,Alkaren,76561199079856901,26.0,-381.3357,-441.55444,9.031248,False,TopofMid,T
4,Alkaren,76561199079856901,27.0,-381.3357,-441.55444,9.031248,False,TopofMid,T
4,Alkaren,76561199079856901,28.0,-381.3357,-441.55444,9.031248,False,TopofMid,T
4,Alkaren,76561199079856901,29.0,-381.3357,-441.55444,9.031248,False,TopofMid,T
4,Alkaren,76561199079856901,30.0,-381.3357,-441.55444,9.031248,False,TopofMid,T
4,Alkaren,76561199079856901,31.0,-381.3357,-441.55444,9.031248,False,TopofMid,T
4,Alkaren,76561199079856901,32.0,-381.3357,-441.55444,9.031248,False,TopofMid,T
4,Alkaren,76561199079856901,33.0,-381.3357,-441.55444,9.031248,False,TopofMid,T
4,Alkaren,76561199079856901,34.0,-381.3357,-441.55444,9.031248,False,TopofMid,T
4,Alkaren,76561199079856901,35.0,-381.3357,-441.55444,9.031248,False,TopofMid,T
4,Alkaren,76561199079856901,36.0,-381.3357,-441.55444,9.031248,False,TopofMid,T
4,Alkaren,76561199079856901,37.0,-381.3357,-441.55444,9.031248,False,TopofMid,T
4,Alkaren,76561199079856901,38.0,-381.3357,-441.55444,9.031248,False,TopofMid,T
4,Alkaren,76561199079856901,39.0,-381.3357,-441.55444,9.031248,False,TopofMid,T
4,Alkaren,76561199079856901,40.0,-381.3357,-441.55444,9.031248,False,TopofMid,T
4,Alkaren,76561199079856901,41.0,-381.3357,-441.55444,9.031248,False,TopofMid,T
4,Alkaren,76561199079856901,42.0,-381.3357,-441.55444,9.031248,False,TopofMid,T
4,Alkaren,76561199079856901,43.0,-381.3357,-441.55444,9.031248,False,TopofMid,T
4,Alkaren,76561199079856901,44.0,-381.3357,-441.55444,9.031248,False,TopofMid,T
4,Alkaren,76561199079856901,45.0,-381.3357,-441.55444,9.031248,False,TopofMid,T
4,Alkaren,76561199079856901,46.0,-381.3357,-441.55444,9.031248,False,TopofMid,T
4,Alkaren,76561199079856901,47.0,-381.3357,-441.55444,9.031248,False,TopofMid,T
4,Alkaren,76561199079856901,48.0,-381.3357,-441.55444,9.031248,False,TopofMid,T
4,Alkaren,76561199079856901,49.0,-381.3357,-441.55444,9.031248,False,TopofMid,T
4,Alkaren,76561199079856901,50.0,-381.3357,-441.55444,9.031248,False,TopofMid,T
4,Alkaren,76561199079856901,51.0,-381.3357,-441.55444,9.031248,False,TopofMid,T
4,Alkaren,76561199079856901,52.0,-381.3357,-441.55444,9.031248,False,TopofMid,T
4,Alkaren,76561199079856901,53.0,-381.3357,-441.55444,9.031248,False,TopofMid,T
4,Alkaren,76561199079856901,54.0,-381.3357,-441.55444,9.031248,False,TopofMid,T
4,Alkaren,76561199079856901,55.0,-381.3357,-441.55444,9.031248,False,TopofMid,T
4,Alkaren,76561199079856901,56.0,-381.3357,-441.55444,9.031248,False,TopofMid,T
4,Alkaren,76561199079856901,57.0,-381.3357,-441.55444,9.031248,False,TopofMid,T
4,Alkaren,76561199079856901,58.0,-381.3357,-441.55444,9.031248,False,TopofMid,T
4,Alkaren,76561199079856901,59.0,-381.3357,-441.55444,9.031248,False,TopofMid,T
4,Alkaren,76561199079856901,60.0,-381.3357,-441.55444,9.031248,False,TopofMid,T
4,Alkaren,76561199079856901,61.0,-381.3357,-441.55444,9.031248,False,TopofMid,T
4,Alkaren,76561199079856901,62.0,-381.3357,-441.55444,9.031248,False,TopofMid,T
4,Alkaren,76561199079856901,63.0,-381.3357,-441.55444,9.031248,False,TopofMid,T
4,Alkaren,76561199079856901,64.0,-381.3357,-441.55444,9.031248,False,TopofMid,T
4,Alkaren,76561199079856901,65.0,-381.3357,-441.55444,9.031248,False,TopofMid,T
4,Alkaren,76561199079856901,66.0,-381.3357,-441.55444,9.031248,False,TopofMid,T
4,Alkaren,76561199079856901,67.0,-381.3357,-441.55444,9.031248,False,TopofMid,T
4,Alkaren,76561199079856901,68.0,-381.3357,-441.55444,9.031248,False,TopofMid,T
4,Alkaren,76561199079856901,69.0,-381.3357,-441.55444,9.031248,False,TopofMid,T
4,Alkaren,76561199079856901,70.0,-381.3357,-441.55444,9.031248,False,TopofMid,T
4,Alkaren,76561199079856901,71.0,-381.3357,-441.55444,9.031248,False,TopofMid,T
4,Alkaren,76561199079856901,72.0,-381.3357,-441.55444,9.031248,False,TopofMid,T
4,Alkaren,76561199079856901,73.0,-381.3357,-441.55444,9.031248,False,TopofMid,T
4,Alkaren,76561199079856901,74.0,-381.3357,-441.55444,9.031248,False,TopofMid,T
4,Alkaren,76561199079856901,75.0,-381.3357,-441.55444,9.031248,False,TopofMid,T
4,Alkaren,76561199079856901,76.0,-381.3357,-441.55444,9.031248,False,TopofMid,T
4,Alkaren,76561199079856901,77.0,-381.3357,-441.55444,9.031248,False,TopofMid,T
4,Alkaren,76561199079856901,78.0,-381.3357,-441.55444,9.031248,False,TopofMid,T
4,Alkaren,76561199079856901,79.0,-381.3357,-441.55444,9.031248,False,TopofMid,T
4,Alkaren,76561199079856901,80.0,-381.3357,-441.55444,9.031248,False,TopofMid,T
4,Alkaren,76561199079856901,81.0,-381.3357,-441.55444,9.031248,False,TopofMid,T
4,Alkaren,76561199079856901,82.0,-381.3357,-441.55444,9.031248,False,TopofMid,T
4,Alkaren,76561199079856901,83.0,-381.3357,-441.55444,9.031248,False,TopofMid,T
4,Alkaren,76561199079856901,84.0,-381.3357,-441.55444,9.031248,False,TopofMid,T
4,Alkaren,76561199079856901,85.0,-381.3357,-441.55444,9.031248,False,TopofMid,T
4,Alkaren,76561199079856901,86.0,-381.3357,-441.55444,9.031248,False,TopofMid,T
4,Alkaren,76561199079856901,87.0,-381.3357,-441.55444,9.031248,False,TopofMid,T
4,Alkaren,76561199079856901,88.0,-381.3357,-441.55444,9.031248,False,TopofMid,T
4,Alkaren,76561199079856901,89.0,-381.3357,-441.55444,9.031248,False,TopofMid,T
4,Alkaren,76561199079856901,90.0,-381.3357,-441.55444,9.031248,False,TopofMid,T
4,Alkaren,76561199079856901,91.0,-381.3357,-441.55444,9.031248,False,TopofMid,T
4,Alkaren,76561199079856901,92.0,-381.3357,-441.55444,9.031248,False,TopofMid,T
4,Alkaren,76561199079856901,93.0,-381.3357,-441.55444,9.031248,False,TopofMid,T
4,Alkaren,76561199079856901,94.0,-381.3357,-441.55444,9.031248,False,TopofMid,T
4,Alkaren,76561199079856901,95.0,-381.3357,-441.55444,9.031248,False,TopofMid,T
4,Alkaren,76561199079856901,96.0,-381.3357,-441.55444,9.031248,False,TopofMid,T
4,Alkaren,76561199079856901,97.0,-381.3357,-441.55444,9.031248,False,TopofMid,T
4,Alkaren,76561199079856901,98.0,-381.3357,-441.55444,9.031248,False,TopofMid,T
4,Alkaren,76561199079856901,99.0,-381.3357,-441.55444,9.031248,False,TopofMid,T
4,Alkaren,76561199079856901,100.0,-381.3357,-441.55444,9.031248,False,TopofMid,T
4,Alkaren,76561199079856901,101.0,-381.3357,-441.55444,9.031248,False,TopofMid,T
4,Alkaren,76561199079856901,102.0,-381.3357,-441.55444,9.031248,False,TopofMid,T
4,Alkaren,76561199079856901,103.0,-381.3357,-441.55444,9.031248,False,TopofMid,T
4,Alkaren,76561199079856901,104.0,-381.3357,-441.55444,9.031248,False,TopofMid,T
4,Alkaren,76561199079856901,105.0,-381.3357,-441.55444,9.031248,False,TopofMid,T
4,Alkaren,76561199079856901,106.0,-381.3357,-441.55444,9.031248,False,TopofMid,T
4,Alkaren,76561199079856901,107.0,-381.3357,-441.55444,9.031248,False,TopofMid,T
4,Alkaren,76561199079856901,108.0,-381.3357,-441.55444,9.031248,False,TopofMid,T
4,Alkaren,76561199079856901,109.0,-381.3357,-441.55444,9.031248,False,TopofMid,T
4,Alkaren,76561199079856901,110.0,-381.3357,-441.55444,9.031248,False,TopofMid,T
4,Alkaren,76561199079856901,111.0,-381.3357,-441.55444,9.031248,False,TopofMid,T
4,Alkaren,76561199079856901,112.0,-381.3357,-441.55444,9.031248,False,TopofMid,T
4,Alkaren,76561199079856901,113.0,-381.3357,-441.55444,9.031248,False,TopofMid,T
4,Alkaren,76561199079856901,114.0,-381.3357,-441.55444,9.031248,False,TopofMid,T
4,Alkaren,76561199079856901,115.0,-381.3357,-441.55444,9.031248,False,TopofMid,T
4,Alkaren,76561199079856901,116.0,-381.3357,-441.55444,9.031248,False,TopofMid,T
4,Alkaren,76561199079856901,117.0,-381.3357,-441.55444,9.031248,False,TopofMid,T
4,Alkaren,76561199079856901,118.0,-381.3357,-441.55444,9.031248,False,TopofMid,T
4,Alkaren,76561199079856901,119.0,-381.3357,-441.55444,9.031248,False,TopofMid,T
4,Alkaren,76561199079856901,120.0,-381.3357,-441.55444,9.031248,False,TopofMid,T
4,Alkaren,76561199079856901,121.0,-381.3357,-441.55444,9.031248,False,TopofMid,T
4,Alkaren,76561199079856901,122.0,-381.3357,-441.55444,9.031248,False,TopofMid,T
4,Alkaren,76561199079856901,123.0,-381.3357,-441.55444,9.031248,False,TopofMid,T
4,Alkaren,76561199079856901,124.0,-381.3357,-441.55444,9.031248,False,TopofMid,T
4,Alkaren,76561199079856901,125.0,-381.3357,-441.55444,9.031248,False,TopofMid,T
4,Alkaren,76561199079856901,126.0,-381.3357,-441.55444,9.031248,False,TopofMid,T
4,Alkaren,76561199079856901,127.0,-381.3357,-441.55444,9.031248,False,TopofMid,T
4,Alkaren,76561199079856901,128.0,-381.3357,-441.55444,9.031248,False,TopofMid,T
4,Alkaren,76561199079856901,129.0,-381.3357,-441.55444,9.031248,False,TopofMid,T
4,Alkaren,76561199079856901,130.0,-381.3357,-441.55444,9.031248,False,TopofMid,T
4,Alkaren,76561199079856901,131.0,-381.3357,-441.55444,9.031248,False,TopofMid,T
4,Alkaren,76561199079856901,132.0,-381.3357,-441.55444,9.031248,False,TopofMid,T
4,Alkaren,76561199079856901,133.0,-381.3357,-441.55444,9.031248,False,TopofMid,T
4,Alkaren,76561199079856901,134.0,-381.3357,-441.55444,9.031248,False,TopofMid,T
4,Alkaren,76561199079856901,135.0,-381.3357,-441.55444,9.031248,False,TopofMid,T
4,Alkaren,76561199079856901,136.0,-381.3357,-441.55444,9.031248,False,TopofMid,T
4,Alkaren,76561199079856901,137.0,-381.3357,-441.55444,9.031248,False,TopofMid,T
4,Alkaren,76561199079856901,138.0,-381.3357,-441.55444,9.031248,False,TopofMid,T
4,Alkaren,76561199079856901,139.0,-381.3357,-441.55444,9.031248,False,TopofMid,T
4,Alkaren,76561199079856901,140.0,-381.3357,-441.55444,9.031248,False,TopofMid,T
4,Alkaren,76561199079856901,141.0,-381.3357,-441.55444,9.031248,False,TopofMid,T
4,Alkaren,76561199079856901,142.0,-381.3357,-441.55444,9.031248,False,TopofMid,T
4,Alkaren,76561199079856901,143.0,-381.3357,-441.55444,9.031248,False,TopofMid,T
4,Alkaren,76561199079856901,144.0,-381.3357,-441.55444,9.031248,False,TopofMid,T
4,Ex3rcice,76561198168198200,0.0,351.39212,2352.9424,-120.37494,True,,T
4,Ex3rcice,76561198168198200,1.0,351.39212,2352.9424,-120.474915,True,CTSpawn,T
4,Ex3rcice,76561198168198200,2.0,351.39212,2352.9424,-120.474915,True,CTSpawn,T
4,Ex3rcice,76561198168198200,3.0,351.39212,2352.9424,-120.474915,True,CTSpawn,T
4,Ex3rcice,76561198168198200,4.0,351.39212,2352.9424,-120.474915,True,CTSpawn,T
4,Ex3rcice,76561198168198200,5.0,351.39212,2352.9424,-120.474915,True,CTSpawn,T
4,Ex3rcice,76561198168198200,6.0,351.39212,2352.9424,-120.474915,True,CTSpawn,T
4,Ex3rcice,76561198168198200,7.0,351.39212,2352.9424,-120.474915,True,CTSpawn,T
4,Ex3rcice,76561198168198200,8.0,351.39212,2352.9424,-120.474915,True,CTSpawn,T
4,Ex3rcice,76561198168198200,9.0,351.39212,2352.9424,-120.474915,True,CTSpawn,T
4,Ex3rcice,76561198168198200,10.0,351.39212,2352.9424,-120.474915,True,CTSpawn,T
4,Ex3rcice,76561198168198200,11.0,351.39212,2352.9424,-120.474915,True,CTSpawn,T
4,Ex3rcice,76561198168198200,12.0,351.39212,2352.9424,-120.474915,True,CTSpawn,T
4,Ex3rcice,76561198168198200,13.0,351.39212,2352.9424,-120.474915,True,CTSpawn,T
4,Ex3rcice,76561198168198200,14.0,351.39212,2352.9424,-120.474915,True,CTSpawn,T
4,Ex3rcice,76561198168198200,15.0,351.39212,2352.9424,-120.474915,True,CTSpawn,T
4,Ex3rcice,76561198168198200,16.0,351.39212,2352.9424,-120.474915,True,CTSpawn,T
4,Ex3rcice,76561198168198200,17.0,351.39212,2352.9424,-120.474915,True,CTSpawn,T
4,Ex3rcice,76561198168198200,18.0,351.39212,2352.9424,-120.474915,True,CTSpawn,T
4,Ex3rcice,76561198168198200,19.0,351.39212,2352.9424,-120.474915,True,CTSpawn,T
4,Ex3rcice,76561198168198200,20.0,351.39212,2352.9424,-120.474915,True,CTSpawn,T
4,Ex3rcice,76561198168198200,21.0,530.7037,2255.207,-113.34619,True,CTSpawn,T
4,Ex3rcice,76561198168198200,22.0,766.20825,2187.7498,-53.242065,True,UnderA,T
4,Ex3rcice,76561198168198200,23.0,985.12836,2114.6516,-5.133972,True,UnderA,T
4,Ex3rcice,76561198168198200,24.0,1202.1909,2049.454,36.859375,True,UnderA,T
4,Ex3rcice,76561198168198200,25.0,1296.2037,1883.2334,1.03125,True,LongA,T
4,Ex3rcice,76561198168198200,26.0,1331.1626,1636.6884,-2.2667236,True,LongA,T
4,Ex3rcice,76561198168198200,27.0,1389.4729,1403.2275,-8.604187,True,LongA,T
4,Ex3rcice,76561198168198200,28.0,1280.6187,1285.3623,1.0312481,True,LongA,T
4,Ex3rcice,76561198168198200,29.0,1261.99,1295.2068,1.0837631,True,LongA,T
4,Ex3rcice,76561198168198200,30.0,1287.4857,1267.8921,1.03125,True,LongA,T
4,Ex3rcice,76561198168198200,31.0,1329.1393,1262.4707,-2.222046,True,LongA,T
4,Ex3rcice,76561198168198200,32.0,1295.9395,1104.1256,-2.4534912,True,LongA,T
4,Ex3rcice,76561198168198200,33.0,1285.9973,965.2893,-1.1033325,True,LongA,T
4,Ex3rcice,76561198168198200,34.0,1331.1222,869.1575,-3.5703125,True,LongA,T
4,Ex3rcice,76561198168198200,35.0,1337.3655,793.4208,-11.09137,True,LongA,T
4,Ex3rcice,76561198168198200,36.0,1295.4877,732.48364,-13.676636,True,Pit,T
4,Ex3rcice,76561198168198200,37.0,1318.1511,694.456,-22.404297,True,Pit,T
4,Ex3rcice,76561198168198200,38.0,1353.7349,746.4287,-18.102356,True,Pit,T
4,Ex3rcice,76561198168198200,39.0,1356.3412,758.138,-15.9279175,True,Pit,T
4,Ex3rcice,76561198168198200,40.0,1353.9893,734.31445,-21.182129,True,Pit,T
4,Ex3rcice,76561198168198200,41.0,1352.6531,719.2963,-24.79779,True,Pit,T
4,Ex3rcice,76561198168198200,42.0,1339.5162,697.56805,-29.094177,True,Pit,T
4,Ex3rcice,76561198168198200,43.0,1383.0508,717.66,-26.519836,True,Pit,T
4,Ex3rcice,76561198168198200,44.0,1378.8755,692.70514,-33.41754,True,Pit,T
4,Ex3rcice,76561198168198200,45.0,1369.0596,743.7845,-19.034851,True,Pit,T
4,Ex3rcice,76561198168198200,46.0,1353.4679,754.78754,-16.19519,True,Pit,T
4,Ex3rcice,76561198168198200,47.0,1415.9403,693.61456,-34.222656,True,Pit,T
4,Ex3rcice,76561198168198200,48.0,1415.2422,696.1447,-33.427734,True,Pit,T
4,Ex3rcice,76561198168198200,49.0,1430.0679,697.86755,-33.8573,True,Pit,T
4,Ex3rcice,76561198168198200,50.0,1468.6996,685.94183,-37.125916,True,Pit,T
4,Ex3rcice,76561198168198200,51.0,1469.2424,689.1905,-35.985474,True,Pit,T
4,Ex3rcice,76561198168198200,52.0,1469.2019,688.91644,-36.071228,True,Pit,T
4,Ex3rcice,76561198168198200,53.0,1468.7703,686.02625,-37.096252,True,Pit,T
4,Ex3rcice,76561198168198200,54.0,1468.4224,683.7427,-37.911255,True,Pit,T
4,Ex3rcice,76561198168198200,55.0,1468.017,681.177,-38.826843,True,Pit,T
4,Ex3rcice,76561198168198200,56.0,1470.092,693.7837,-34.584717,True,Pit,T
4,Ex3rcice,76561198168198200,57.0,1467.4259,677.59863,-40.103516,True,Pit,T
4,Ex3rcice,76561198168198200,58.0,1467.5372,678.2233,-39.880737,True,Pit,T
4,Ex3rcice,76561198168198200,59.0,1467.2566,676.5561,-40.475525,True,Pit,T
4,Ex3rcice,76561198168198200,60.0,1468.1975,682.04663,-38.516846,True,Pit,T
4,Ex3rcice,76561198168198200,61.0,1468.2797,677.0266,-40.315613,True,Pit,T
4,Ex3rcice,76561198168198200,62.0,1470.0048,685.9525,-37.102478,True,Pit,T
4,Ex3rcice,76561198168198200,63.0,1473.0403,703.60913,-31.588257,True,Pit,T
4,Ex3rcice,76561198168198200,64.0,1451.0082,628.0522,-57.711914,True,Pit,T
4,Ex3rcice,76561198168198200,65.0,1467.0659,722.5362,-25.81604,True,Pit,T
4,Ex3rcice,76561198168198200,66.0,1467.0834,719.82874,-26.641724,True,Pit,T
4,Ex3rcice,76561198168198200,67.0,1466.1351,704.6518,-31.270264,True,Pit,T
4,Ex3rcice,76561198168198200,68.0,1398.5275,645.61633,-49.88202,True,Pit,T
4,Ex3rcice,76561198168198200,69.0,1292.1564,644.4804,-39.32617,True,Pit,T
4,Ex3rcice,76561198168198200,70.0,1353.4546,686.0848,-33.31726,True,Pit,T
4,Ex3rcice,76561198168198200,71.0,1439.2526,731.2644,-23.373535,True,Pit,T
4,Ex3rcice,76561198168198200,72.0,1486.4037,787.17316,-14.672852,True,LongA,T
4,Ex3rcice,76561198168198200,73.0,1486.6554,752.5541,-16.661499,True,Pit,T
4,Ex3rcice,76561198168198200,74.0,1488.0217,805.0465,-13.980408,True,LongA,T
4,Ex3rcice,76561198168198200,75.0,1488.4895,787.2668,-14.639038,True,LongA,T
4,Ex3rcice,76561198168198200,76.0,1485.4117,853.13293,-11.000183,True,LongA,T
4,Ex3rcice,76561198168198200,77.0,1441.6997,867.59576,-10.40686,True,LongA,T
4,Ex3rcice,76561198168198200,78.0,1337.7096,821.9838,-8.416504,True,LongA,T
4,Ex3rcice,76561198168198200,79.0,1324.3436,714.29596,-19.185913,True,Pit,T
4,Ex3rcice,76561198168198200,80.0,1410.3683,713.38324,-28.000671,True,Pit,T
4,Ex3rcice,76561198168198200,81.0,1411.4849,720.4054,-26.081177,True,Pit,T
4,Ex3rcice,76561198168198200,82.0,1414.7289,751.9838,-16.957397,True,Pit,T
4,Ex3rcice,76561198168198200,83.0,1422.1526,763.4778,-16.040588,True,Pit,T
4,Ex3rcice,76561198168198200,84.0,1459.4565,710.2919,-29.550232,True,Pit,T
4,Ex3rcice,76561198168198200,85.0,1460.2979,709.9434,-29.656494,True,Pit,T
4,Ex3rcice,76561198168198200,86.0,1460.3772,709.4037,-29.821106,True,Pit,T
4,Ex3rcice,76561198168198200,87.0,1465.457,762.53864,-16.010864,True,Pit,T
4,Ex3rcice,76561198168198200,88.0,1466.5245,776.16284,-15.420959,True,Pit,T
4,Ex3rcice,76561198168198200,89.0,1467.3768,777.0396,-15.378723,True,Pit,T
4,Ex3rcice,76561198168198200,90.0,1468.8273,791.3901,-14.738464,True,LongA,T
4,Ex3rcice,76561198168198200,91.0,1468.9539,800.0041,-14.35907,True,LongA,T
4,Ex3rcice,76561198168198200,92.0,1469.445,804.0509,-14.174683,True,LongA,T
4,Ex3rcice,76561198168198200,93.0,1462.9923,930.1498,-8.331116,True,LongA,T
4,Ex3rcice,76561198168198200,94.0,1481.3456,1147.9343,-8.318665,True,LongA,T
4,Ex3rcice,76561198168198200,95.0,1507.5664,1368.4438,-6.739807,True,LongA,T
4,Ex3rcice,76561198168198200,96.0,1451.035,1606.3425,-7.7160645,True,LongA,T
4,Ex3rcice,76561198168198200,97.0,1359.3414,1834.4657,-7.0948486,True,LongA,T
4,Ex3rcice,76561198168198200,98.0,1270.0608,2016.7621,2.328125,True,LongA,T
4,Ex3rcice,76561198168198200,99.0,1202.5415,2060.0898,1.6044068,True,UnderA,T
